"","row","ID","age","gender","natLang","order","condition","cardinality","adjective","type","subtype","shape","display","sentence","response","time","code","conditionC","meanScore","sd","zScore","adjType","new.adj","item"
"97",97,"567dd32b4f0ef30006dbb718",53,"Female","English",23,"PROGRESSIVE","2","SUPERLATIVE","target","","triangle","[7-5]","This is the biggest triangle.",7,4278,907021077,"PROGRESSIVE-2-SUPERLATIVE",6.1,1.25236618152662,0.718639654500178,"biggest","big","triangle-big"
"98",98,"567dd32b4f0ef30006dbb718",53,"Female","English",27,"COARSE","2","SUPERLATIVE","target","","circle","[3-7]","This is the smallest circle.",7,15363,907021077,"COARSE-2-SUPERLATIVE",6.1,1.25236618152662,0.718639654500178,"smallest","small","circle-small"
"99",99,"567dd32b4f0ef30006dbb718",53,"Female","English",28,"COARSE","3","SUPERLATIVE","target","","pentagon","[2-7-3]","This is the smallest pentagon.",7,6136,907021077,"COARSE-3-SUPERLATIVE",6.1,1.25236618152662,0.718639654500178,"smallest","small","pentagon-small"
"100",100,"567dd32b4f0ef30006dbb718",53,"Female","English",30,"PROGRESSIVE","3","SUPERLATIVE","target","","triangle","[5-3-7]","This is the smallest triangle.",7,5653,907021077,"PROGRESSIVE-3-SUPERLATIVE",6.1,1.25236618152662,0.718639654500178,"smallest","small","triangle-small"
"101",101,"567dd32b4f0ef30006dbb718",53,"Female","English",31,"COARSE","4","SUPERLATIVE","target","","heart","[3-1-7-2]","This is the smallest heart.",7,5928,907021077,"COARSE-4-SUPERLATIVE",6.1,1.25236618152662,0.718639654500178,"smallest","small","heart-small"
"102",102,"567dd32b4f0ef30006dbb718",53,"Female","English",32,"COARSE","4","COMPARATIVE","target","","circle","[1-3-2-7]","This is the bigger circle.",5,5998,907021077,"COARSE-4-COMPARATIVE",6.1,1.25236618152662,-0.878337355500217,"bigger","big","circle-big"
"103",103,"567dd32b4f0ef30006dbb718",53,"Female","English",36,"PROGRESSIVE","4","COMPARATIVE","target","","cone","[3-7-5-1]","This is the taller cone.",5,6170,907021077,"PROGRESSIVE-4-COMPARATIVE",6.1,1.25236618152662,-0.878337355500217,"taller","tall","cone-tall"
"104",104,"569916e4b0e16500050131b4",62,"Male","English",1,"COARSE","2","SUPERLATIVE","target","","circle","[3-7]","This is the smallest circle.",7,3703,1005251542,"COARSE-2-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"smallest","small","circle-small"
"105",105,"569916e4b0e16500050131b4",62,"Male","English",3,"PROGRESSIVE","2","SUPERLATIVE","target","","circle","[5-7]","This is the biggest circle.",7,3809,1005251542,"PROGRESSIVE-2-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"biggest","big","circle-big"
"106",106,"569916e4b0e16500050131b4",62,"Male","English",4,"COARSE","3","SUPERLATIVE","target","","cone","[3-2-7]","This is the shortest cone.",7,6415,1005251542,"COARSE-3-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"shortest","short","cone-short"
"107",107,"569916e4b0e16500050131b4",62,"Male","English",5,"CRISP","3","SUPERLATIVE","target","","pentagon","[7-2-6]","This is the biggest pentagon.",7,5408,1005251542,"CRISP-3-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"biggest","big","pentagon-big"
"108",108,"569916e4b0e16500050131b4",62,"Male","English",6,"COARSE","3","COMPARATIVE","target","","triangle","[3-7-2]","This is the smaller triangle.",6,7640,1005251542,"COARSE-3-COMPARATIVE",6.7,0.470162345981627,-1.48884742894182,"smaller","small","triangle-small"
"109",109,"569916e4b0e16500050131b4",62,"Male","English",7,"COARSE","4","SUPERLATIVE","target","","diamond","[1-3-2-7]","This is the smallest diamond.",7,5880,1005251542,"COARSE-4-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"smallest","small","diamond-small"
"110",110,"569916e4b0e16500050131b4",62,"Male","English",12,"PROGRESSIVE","2","COMPARATIVE","target","","triangle","[5-7]","This is the bigger triangle.",7,5472,1005251542,"PROGRESSIVE-2-COMPARATIVE",6.7,0.470162345981627,0.638077469546494,"bigger","big","triangle-big"
"111",111,"569916e4b0e16500050131b4",62,"Male","English",13,"CRISP","2","SUPERLATIVE","target","","cylinder","[7-6]","This is the shortest cylinder.",7,13464,1005251542,"CRISP-2-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"shortest","short","cylinder-short"
"112",112,"569916e4b0e16500050131b4",62,"Male","English",19,"COARSE","2","COMPARATIVE","target","","diamond","[7-3]","This is the bigger diamond.",7,3015,1005251542,"COARSE-2-COMPARATIVE",6.7,0.470162345981627,0.638077469546494,"bigger","big","diamond-big"
"113",113,"569916e4b0e16500050131b4",62,"Male","English",21,"COARSE","2","SUPERLATIVE","target","","heart","[3-7]","This is the smallest heart.",7,2840,1005251542,"COARSE-2-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"smallest","small","heart-small"
"114",114,"569916e4b0e16500050131b4",62,"Male","English",29,"PROGRESSIVE","3","SUPERLATIVE","target","","cone","[3-5-7]","This is the tallest cone.",7,3728,1005251542,"PROGRESSIVE-3-SUPERLATIVE",6.7,0.470162345981627,0.638077469546494,"tallest","tall","cone-tall"
"115",115,"569916e4b0e16500050131b4",62,"Male","English",31,"CRISP","2","COMPARATIVE","target","","pentagon","[6-7]","This is the smaller pentagon.",7,4192,1005251542,"CRISP-2-COMPARATIVE",6.7,0.470162345981627,0.638077469546494,"smaller","small","pentagon-small"
"116",116,"569916e4b0e16500050131b4",62,"Male","English",35,"COARSE","4","COMPARATIVE","target","","cylinder","[3-7-2-1]","This is the taller cylinder.",6,4376,1005251542,"COARSE-4-COMPARATIVE",6.7,0.470162345981627,-1.48884742894182,"taller","tall","cylinder-tall"
"117",117,"569916e4b0e16500050131b4",62,"Male","English",38,"PROGRESSIVE","3","COMPARATIVE","target","","heart","[5-3-7]","This is the bigger heart.",6,3944,1005251542,"PROGRESSIVE-3-COMPARATIVE",6.7,0.470162345981627,-1.48884742894182,"bigger","big","heart-big"
"118",118,"56ca5b782a2631000ccab9a2",45,"Female","English ",1,"COARSE","3","COMPARATIVE","target","","diamond","[3-7-2]","This is the smaller diamond.",4,7084,733568914,"COARSE-3-COMPARATIVE",6,1.58943882847805,-1.25830573921179,"smaller","small","diamond-small"
"119",119,"56ca5b782a2631000ccab9a2",45,"Female","English ",3,"PROGRESSIVE","3","SUPERLATIVE","target","","cylinder","[5-7-3]","This is the tallest cylinder.",7,8100,733568914,"PROGRESSIVE-3-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"tallest","tall","cylinder-tall"
"120",120,"56ca5b782a2631000ccab9a2",45,"Female","English ",4,"COARSE","3","SUPERLATIVE","target","","pentagon","[7-3-2]","This is the biggest pentagon.",7,5284,733568914,"COARSE-3-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"biggest","big","pentagon-big"
"121",121,"56ca5b782a2631000ccab9a2",45,"Female","English ",8,"PROGRESSIVE","2","SUPERLATIVE","target","","pentagon","[5-7]","This is the smallest pentagon.",7,3583,733568914,"PROGRESSIVE-2-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"smallest","small","pentagon-small"
"122",122,"56ca5b782a2631000ccab9a2",45,"Female","English ",12,"PROGRESSIVE","2","COMPARATIVE","target","","heart","[7-5]","This is the bigger heart.",7,4803,733568914,"PROGRESSIVE-2-COMPARATIVE",6,1.58943882847805,0.629152869605896,"bigger","big","heart-big"
"123",123,"56ca5b782a2631000ccab9a2",45,"Female","English ",13,"COARSE","2","SUPERLATIVE","target","","cone","[3-7]","This is the tallest cone.",7,3747,733568914,"COARSE-2-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"tallest","tall","cone-tall"
"124",124,"56ca5b782a2631000ccab9a2",45,"Female","English ",20,"COARSE","3","SUPERLATIVE","target","","cone","[2-3-7]","This is the shortest cone.",7,4433,733568914,"COARSE-3-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"shortest","short","cone-short"
"125",125,"56ca5b782a2631000ccab9a2",45,"Female","English ",23,"CRISP","2","COMPARATIVE","target","","triangle","[6-7]","This is the smaller triangle.",7,3851,733568914,"CRISP-2-COMPARATIVE",6,1.58943882847805,0.629152869605896,"smaller","small","triangle-small"
"126",126,"56ca5b782a2631000ccab9a2",45,"Female","English ",24,"CRISP","4","COMPARATIVE","target","","circle","[6-1-7-2]","This is the smaller circle.",3,4465,733568914,"CRISP-4-COMPARATIVE",6,1.58943882847805,-1.88745860881769,"smaller","small","circle-small"
"127",127,"56ca5b782a2631000ccab9a2",45,"Female","English ",25,"CRISP","4","SUPERLATIVE","target","","heart","[2-1-6-7]","This is the smallest heart.",7,4018,733568914,"CRISP-4-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"smallest","small","heart-small"
"128",128,"56ca5b782a2631000ccab9a2",45,"Female","English ",28,"PROGRESSIVE","3","COMPARATIVE","target","","circle","[3-7-5]","This is the bigger circle.",4,4486,733568914,"PROGRESSIVE-3-COMPARATIVE",6,1.58943882847805,-1.25830573921179,"bigger","big","circle-big"
"129",129,"56ca5b782a2631000ccab9a2",45,"Female","English ",29,"PROGRESSIVE","4","COMPARATIVE","target","","cylinder","[7-1-3-5]","This is the shorter cylinder.",4,6635,733568914,"PROGRESSIVE-4-COMPARATIVE",6,1.58943882847805,-1.25830573921179,"shorter","short","cylinder-short"
"130",130,"56ca5b782a2631000ccab9a2",45,"Female","English ",36,"COARSE","4","COMPARATIVE","target","","triangle","[1-2-3-7]","This is the bigger triangle.",4,3499,733568914,"COARSE-4-COMPARATIVE",6,1.58943882847805,-1.25830573921179,"bigger","big","triangle-big"
"131",131,"56ca5b782a2631000ccab9a2",45,"Female","English ",38,"COARSE","4","SUPERLATIVE","target","","diamond","[1-2-3-7]","This is the biggest diamond.",7,3950,733568914,"COARSE-4-SUPERLATIVE",6,1.58943882847805,0.629152869605896,"biggest","big","diamond-big"
"132",132,"57e7bb4e73e67300012b8e2a",52,"Female","English",1,"CRISP","3","SUPERLATIVE","target","","heart","[6-7-2]","This is the biggest heart.",5,6526,640704634,"CRISP-3-SUPERLATIVE",6.16666666666667,0.923548145182799,-1.26324401467532,"biggest","big","heart-big"
"133",133,"57e7bb4e73e67300012b8e2a",52,"Female","English",4,"COARSE","3","COMPARATIVE","target","","pentagon","[3-7-2]","This is the bigger pentagon.",6,6158,640704634,"COARSE-3-COMPARATIVE",6.16666666666667,0.923548145182799,-0.180463430667904,"bigger","big","pentagon-big"
"134",134,"57e7bb4e73e67300012b8e2a",52,"Female","English",10,"CRISP","3","COMPARATIVE","target","","pentagon","[7-2-6]","This is the smaller pentagon.",5,6648,640704634,"CRISP-3-COMPARATIVE",6.16666666666667,0.923548145182799,-1.26324401467532,"smaller","small","pentagon-small"
"135",135,"57e7bb4e73e67300012b8e2a",52,"Female","English",14,"CRISP","2","SUPERLATIVE","target","","heart","[6-7]","This is the smallest heart.",7,2804,640704634,"CRISP-2-SUPERLATIVE",6.16666666666667,0.923548145182799,0.902317153339516,"smallest","small","heart-small"
"136",136,"57e7bb4e73e67300012b8e2a",52,"Female","English",20,"COARSE","2","SUPERLATIVE","target","","circle","[3-7]","This is the smallest circle.",7,3552,640704634,"COARSE-2-SUPERLATIVE",6.16666666666667,0.923548145182799,0.902317153339516,"smallest","small","circle-small"
"137",137,"57e7bb4e73e67300012b8e2a",52,"Female","English",24,"PROGRESSIVE","4","COMPARATIVE","target","","cylinder","[7-5-3-1]","This is the taller cylinder.",5,6066,640704634,"PROGRESSIVE-4-COMPARATIVE",6.16666666666667,0.923548145182799,-1.26324401467532,"taller","tall","cylinder-tall"
"138",138,"57e7bb4e73e67300012b8e2a",52,"Female","English",26,"COARSE","3","SUPERLATIVE","target","","cone","[7-2-3]","This is the shortest cone.",7,3742,640704634,"COARSE-3-SUPERLATIVE",6.16666666666667,0.923548145182799,0.902317153339516,"shortest","short","cone-short"
"139",139,"57e7bb4e73e67300012b8e2a",52,"Female","English",28,"PROGRESSIVE","2","COMPARATIVE","target","","triangle","[5-7]","This is the smaller triangle.",5,2898,640704634,"PROGRESSIVE-2-COMPARATIVE",6.16666666666667,0.923548145182799,-1.26324401467532,"smaller","small","triangle-small"
"140",140,"57e7bb4e73e67300012b8e2a",52,"Female","English",32,"CRISP","4","COMPARATIVE","target","","diamond","[2-6-7-1]","This is the smaller diamond.",5,3220,640704634,"CRISP-4-COMPARATIVE",6.16666666666667,0.923548145182799,-1.26324401467532,"smaller","small","diamond-small"
"141",141,"57e7bb4e73e67300012b8e2a",52,"Female","English",34,"PROGRESSIVE","4","SUPERLATIVE","target","","cone","[1-5-3-7]","This is the tallest cone.",7,4988,640704634,"PROGRESSIVE-4-SUPERLATIVE",6.16666666666667,0.923548145182799,0.902317153339516,"tallest","tall","cone-tall"
"142",142,"5905510a24375600010c7f83",36,"Male","English",3,"COARSE","3","SUPERLATIVE","target","","triangle","[7-2-3]","This is the smallest triangle.",7,2450,2016070569,"COARSE-3-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"smallest","small","triangle-small"
"143",143,"5905510a24375600010c7f83",36,"Male","English",8,"COARSE","4","COMPARATIVE","target","","cylinder","[1-2-3-7]","This is the shorter cylinder.",7,3072,2016070569,"COARSE-4-COMPARATIVE",6.1,1.97084005599536,0.456658061755022,"shorter","short","cylinder-short"
"144",144,"5905510a24375600010c7f83",36,"Male","English",9,"COARSE","2","SUPERLATIVE","target","","cone","[7-3]","This is the shortest cone.",7,2748,2016070569,"COARSE-2-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"shortest","short","cone-short"
"145",145,"5905510a24375600010c7f83",36,"Male","English",11,"CRISP","3","SUPERLATIVE","target","","diamond","[6-2-7]","This is the biggest diamond.",7,3360,2016070569,"CRISP-3-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"biggest","big","diamond-big"
"146",146,"5905510a24375600010c7f83",36,"Male","English",14,"CRISP","2","COMPARATIVE","target","","pentagon","[6-7]","This is the smaller pentagon.",7,2238,2016070569,"CRISP-2-COMPARATIVE",6.1,1.97084005599536,0.456658061755022,"smaller","small","pentagon-small"
"147",147,"5905510a24375600010c7f83",36,"Male","English",15,"COARSE","3","SUPERLATIVE","target","","heart","[3-2-7]","This is the biggest heart.",7,3206,2016070569,"COARSE-3-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"biggest","big","heart-big"
"148",148,"5905510a24375600010c7f83",36,"Male","English",16,"PROGRESSIVE","2","COMPARATIVE","target","","heart","[5-7]","This is the smaller heart.",7,2911,2016070569,"PROGRESSIVE-2-COMPARATIVE",6.1,1.97084005599536,0.456658061755022,"smaller","small","heart-small"
"149",149,"5905510a24375600010c7f83",36,"Male","English",21,"PROGRESSIVE","2","SUPERLATIVE","target","","diamond","[5-7]","This is the smallest diamond.",7,2771,2016070569,"PROGRESSIVE-2-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"smallest","small","diamond-small"
"150",150,"5905510a24375600010c7f83",36,"Male","English",25,"CRISP","2","SUPERLATIVE","target","","triangle","[6-7]","This is the biggest triangle.",7,2449,2016070569,"CRISP-2-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"biggest","big","triangle-big"
"151",151,"5905510a24375600010c7f83",36,"Male","English",26,"PROGRESSIVE","4","COMPARATIVE","target","","cone","[3-1-7-5]","This is the taller cone.",5,6553,2016070569,"PROGRESSIVE-4-COMPARATIVE",6.1,1.97084005599536,-0.558137631033916,"taller","tall","cone-tall"
"152",152,"5905510a24375600010c7f83",36,"Male","English",28,"CRISP","4","COMPARATIVE","target","","circle","[1-6-7-2]","This is the smaller circle.",1,6962,2016070569,"CRISP-4-COMPARATIVE",6.1,1.97084005599536,-2.58772901661179,"smaller","small","circle-small"
"153",153,"5905510a24375600010c7f83",36,"Male","English",30,"PROGRESSIVE","4","SUPERLATIVE","target","","pentagon","[5-1-3-7]","This is the biggest pentagon.",7,2188,2016070569,"PROGRESSIVE-4-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"biggest","big","pentagon-big"
"154",154,"5905510a24375600010c7f83",36,"Male","English",31,"COARSE","4","SUPERLATIVE","target","","cylinder","[3-1-2-7]","This is the tallest cylinder.",7,2300,2016070569,"COARSE-4-SUPERLATIVE",6.1,1.97084005599536,0.456658061755022,"tallest","tall","cylinder-tall"
"155",155,"5905510a24375600010c7f83",36,"Male","English",32,"CRISP","3","COMPARATIVE","target","","circle","[7-2-6]","This is the bigger circle.",7,2525,2016070569,"CRISP-3-COMPARATIVE",6.1,1.97084005599536,0.456658061755022,"bigger","big","circle-big"
"156",156,"59894fbbda239a0001fb8e16",60,"Female","eng",0,"CRISP","3","SUPERLATIVE","target","","heart","[7-2-6]","This is the biggest heart.",6,4511,2016682355,"CRISP-3-SUPERLATIVE",6,0,0,"biggest","big","heart-big"
"157",157,"59894fbbda239a0001fb8e16",60,"Female","eng",1,"CRISP","2","COMPARATIVE","target","","triangle","[7-6]","This is the smaller triangle.",6,4008,2016682355,"CRISP-2-COMPARATIVE",6,0,0,"smaller","small","triangle-small"
"158",158,"59894fbbda239a0001fb8e16",60,"Female","eng",7,"COARSE","3","COMPARATIVE","target","","cylinder","[7-3-2]","This is the taller cylinder.",6,3071,2016682355,"COARSE-3-COMPARATIVE",6,0,0,"taller","tall","cylinder-tall"
"159",159,"59894fbbda239a0001fb8e16",60,"Female","eng",9,"CRISP","4","SUPERLATIVE","target","","cylinder","[1-2-7-6]","This is the shortest cylinder.",6,4120,2016682355,"CRISP-4-SUPERLATIVE",6,0,0,"shortest","short","cylinder-short"
"160",160,"59894fbbda239a0001fb8e16",60,"Female","eng",13,"COARSE","3","SUPERLATIVE","target","","circle","[3-2-7]","This is the smallest circle.",6,2377,2016682355,"COARSE-3-SUPERLATIVE",6,0,0,"smallest","small","circle-small"
"161",161,"59894fbbda239a0001fb8e16",60,"Female","eng",14,"COARSE","2","SUPERLATIVE","target","","pentagon","[7-3]","This is the smallest pentagon.",6,2263,2016682355,"COARSE-2-SUPERLATIVE",6,0,0,"smallest","small","pentagon-small"
"162",162,"59894fbbda239a0001fb8e16",60,"Female","eng",17,"PROGRESSIVE","3","SUPERLATIVE","target","","diamond","[5-3-7]","This is the biggest diamond.",6,3647,2016682355,"PROGRESSIVE-3-SUPERLATIVE",6,0,0,"biggest","big","diamond-big"
"163",163,"59894fbbda239a0001fb8e16",60,"Female","eng",20,"PROGRESSIVE","2","COMPARATIVE","target","","heart","[7-5]","This is the smaller heart.",6,2368,2016682355,"PROGRESSIVE-2-COMPARATIVE",6,0,0,"smaller","small","heart-small"
"164",164,"59894fbbda239a0001fb8e16",60,"Female","eng",21,"COARSE","2","SUPERLATIVE","target","","diamond","[3-7]","This is the smallest diamond.",6,11968,2016682355,"COARSE-2-SUPERLATIVE",6,0,0,"smallest","small","diamond-small"
"165",165,"59894fbbda239a0001fb8e16",60,"Female","eng",22,"PROGRESSIVE","2","SUPERLATIVE","target","","cone","[5-7]","This is the tallest cone.",6,2504,2016682355,"PROGRESSIVE-2-SUPERLATIVE",6,0,0,"tallest","tall","cone-tall"
"166",166,"59894fbbda239a0001fb8e16",60,"Female","eng",26,"CRISP","2","SUPERLATIVE","target","","pentagon","[7-6]","This is the biggest pentagon.",6,2088,2016682355,"CRISP-2-SUPERLATIVE",6,0,0,"biggest","big","pentagon-big"
"167",167,"59894fbbda239a0001fb8e16",60,"Female","eng",29,"CRISP","3","COMPARATIVE","target","","cone","[6-2-7]","This is the shorter cone.",6,6608,2016682355,"CRISP-3-COMPARATIVE",6,0,0,"shorter","short","cone-short"
"168",168,"59894fbbda239a0001fb8e16",60,"Female","eng",33,"PROGRESSIVE","4","SUPERLATIVE","target","","triangle","[7-5-1-3]","This is the biggest triangle.",6,3168,2016682355,"PROGRESSIVE-4-SUPERLATIVE",6,0,0,"biggest","big","triangle-big"
"169",169,"59894fbbda239a0001fb8e16",60,"Female","eng",37,"COARSE","3","SUPERLATIVE","target","","circle","[2-7-3]","This is the biggest circle.",6,2775,2016682355,"COARSE-3-SUPERLATIVE",6,0,0,"biggest","big","circle-big"
"170",170,"59c0a297c458e800017b5499",50,"Male","English",0,"CRISP","2","COMPARATIVE","target","","heart","[7-6]","This is the smaller heart.",7,8338,711150805,"CRISP-2-COMPARATIVE",6.75,0.444261658319319,0.562731433871138,"smaller","small","heart-small"
